platform_name,platform_key,order_date,daily_orders,daily_revenue,total_items,is_missing_date,day_of_week,day_name,month,year,quarter
Shopee,2,2022-12-19,28.0,14295.0,32.0,0,0,Monday,12,2022,Q4
Shopee,2,2022-12-20,6.0,3154.0,8.0,0,1,Tuesday,12,2022,Q4
Shopee,2,2022-12-21,0.0,0.0,0.0,1,2,Wednesday,12,2022,Q4
Shopee,2,2022-12-22,0.0,0.0,0.0,1,3,Thursday,12,2022,Q4
Shopee,2,2022-12-23,0.0,0.0,0.0,1,4,Friday,12,2022,Q4
Shopee,2,2022-12-24,0.0,0.0,0.0,1,5,Saturday,12,2022,Q4
Shopee,2,2022-12-25,4.0,2012.0,5.0,0,6,Sunday,12,2022,Q4
Shopee,2,2022-12-26,16.0,7377.0,21.0,0,0,Monday,12,2022,Q4
Shopee,2,2022-12-27,16.0,10616.0,22.0,0,1,Tuesday,12,2022,Q4
Shopee,2,2022-12-28,5.0,2872.0,7.0,0,2,Wednesday,12,2022,Q4
Shopee,2,2022-12-29,0.0,0.0,0.0,1,3,Thursday,12,2022,Q4
Shopee,2,2022-12-30,0.0,0.0,0.0,1,4,Friday,12,2022,Q4
Shopee,2,2022-12-31,0.0,0.0,0.0,1,5,Saturday,12,2022,Q4
Shopee,2,2023-01-01,0.0,0.0,0.0,1,6,Sunday,1,2023,Q1
Shopee,2,2023-01-02,0.0,0.0,0.0,1,0,Monday,1,2023,Q1
Shopee,2,2023-01-03,0.0,0.0,0.0,1,1,Tuesday,1,2023,Q1
Shopee,2,2023-01-04,0.0,0.0,0.0,1,2,Wednesday,1,2023,Q1
Shopee,2,2023-01-05,0.0,0.0,0.0,1,3,Thursday,1,2023,Q1
Shopee,2,2023-01-06,0.0,0.0,0.0,1,4,Friday,1,2023,Q1
Shopee,2,2023-01-07,0.0,0.0,0.0,1,5,Saturday,1,2023,Q1
Shopee,2,2023-01-08,0.0,0.0,0.0,1,6,Sunday,1,2023,Q1
Shopee,2,2023-01-09,0.0,0.0,0.0,1,0,Monday,1,2023,Q1
Shopee,2,2023-01-10,0.0,0.0,0.0,1,1,Tuesday,1,2023,Q1
Shopee,2,2023-01-11,0.0,0.0,0.0,1,2,Wednesday,1,2023,Q1
Shopee,2,2023-01-12,0.0,0.0,0.0,1,3,Thursday,1,2023,Q1
Shopee,2,2023-01-13,0.0,0.0,0.0,1,4,Friday,1,2023,Q1
Shopee,2,2023-01-14,0.0,0.0,0.0,1,5,Saturday,1,2023,Q1
Shopee,2,2023-01-15,30.0,18208.0,47.0,0,6,Sunday,1,2023,Q1
Shopee,2,2023-01-16,16.0,7996.0,23.0,0,0,Monday,1,2023,Q1
Shopee,2,2023-01-17,24.0,16041.0,39.0,0,1,Tuesday,1,2023,Q1
Shopee,2,2023-01-18,19.0,10791.0,29.0,0,2,Wednesday,1,2023,Q1
Shopee,2,2023-01-19,0.0,0.0,0.0,1,3,Thursday,1,2023,Q1
Shopee,2,2023-01-20,17.0,8782.0,23.0,0,4,Friday,1,2023,Q1
Shopee,2,2023-01-21,9.0,5507.0,16.0,0,5,Saturday,1,2023,Q1
Shopee,2,2023-01-22,0.0,0.0,0.0,1,6,Sunday,1,2023,Q1
Shopee,2,2023-01-23,0.0,0.0,0.0,1,0,Monday,1,2023,Q1
Shopee,2,2023-01-24,0.0,0.0,0.0,1,1,Tuesday,1,2023,Q1
Shopee,2,2023-01-25,1.0,331.0,1.0,0,2,Wednesday,1,2023,Q1
Shopee,2,2023-01-26,19.0,9264.0,26.0,0,3,Thursday,1,2023,Q1
Shopee,2,2023-01-27,13.0,5091.0,14.0,0,4,Friday,1,2023,Q1
Shopee,2,2023-01-28,45.0,23651.0,54.0,0,5,Saturday,1,2023,Q1
Shopee,2,2023-01-29,15.0,17909.0,26.0,0,6,Sunday,1,2023,Q1
Shopee,2,2023-01-30,59.0,24269.0,70.0,0,0,Monday,1,2023,Q1
Shopee,2,2023-01-31,27.0,13558.0,35.0,0,1,Tuesday,1,2023,Q1
Shopee,2,2023-02-01,23.0,10012.0,29.0,0,2,Wednesday,2,2023,Q1
Shopee,2,2023-02-02,88.0,39562.0,116.0,0,3,Thursday,2,2023,Q1
Shopee,2,2023-02-03,30.0,18173.0,41.0,0,4,Friday,2,2023,Q1
Shopee,2,2023-02-04,0.0,0.0,0.0,1,5,Saturday,2,2023,Q1
Shopee,2,2023-02-05,17.0,9960.0,27.0,0,6,Sunday,2,2023,Q1
Shopee,2,2023-02-06,0.0,0.0,0.0,1,0,Monday,2,2023,Q1
Shopee,2,2023-02-07,0.0,0.0,0.0,1,1,Tuesday,2,2023,Q1
Shopee,2,2023-02-08,0.0,0.0,0.0,1,2,Wednesday,2,2023,Q1
Shopee,2,2023-02-09,16.0,11348.0,24.0,0,3,Thursday,2,2023,Q1
Shopee,2,2023-02-10,22.0,9058.0,26.0,0,4,Friday,2,2023,Q1
Shopee,2,2023-02-11,13.0,6619.0,17.0,0,5,Saturday,2,2023,Q1
Shopee,2,2023-02-12,15.0,8245.0,19.0,0,6,Sunday,2,2023,Q1
Shopee,2,2023-02-13,20.0,10259.0,25.0,0,0,Monday,2,2023,Q1
Shopee,2,2023-02-14,4.0,1940.0,4.0,0,1,Tuesday,2,2023,Q1
Shopee,2,2023-02-15,13.0,6015.0,19.0,0,2,Wednesday,2,2023,Q1
Shopee,2,2023-02-16,34.0,17339.0,39.0,0,3,Thursday,2,2023,Q1
Shopee,2,2023-02-17,65.0,33884.0,84.0,0,4,Friday,2,2023,Q1
Shopee,2,2023-02-18,32.0,14142.0,35.0,0,5,Saturday,2,2023,Q1
Shopee,2,2023-02-19,33.0,17242.0,45.0,0,6,Sunday,2,2023,Q1
Shopee,2,2023-02-20,0.0,0.0,0.0,1,0,Monday,2,2023,Q1
Shopee,2,2023-02-21,27.0,12769.0,36.0,0,1,Tuesday,2,2023,Q1
Shopee,2,2023-02-22,11.0,5961.0,14.0,0,2,Wednesday,2,2023,Q1
Shopee,2,2023-02-23,3.0,1556.0,3.0,0,3,Thursday,2,2023,Q1
Shopee,2,2023-02-24,21.0,12971.0,34.0,0,4,Friday,2,2023,Q1
Shopee,2,2023-02-25,13.0,6328.0,14.0,0,5,Saturday,2,2023,Q1
Shopee,2,2023-02-26,5.0,1798.0,5.0,0,6,Sunday,2,2023,Q1
Shopee,2,2023-02-27,0.0,0.0,0.0,1,0,Monday,2,2023,Q1
Shopee,2,2023-02-28,30.0,17939.0,46.0,0,1,Tuesday,2,2023,Q1
Shopee,2,2023-03-01,11.0,5571.0,13.0,0,2,Wednesday,3,2023,Q1
Shopee,2,2023-03-02,10.0,4133.0,12.0,0,3,Thursday,3,2023,Q1
Shopee,2,2023-03-03,101.0,43054.0,125.0,0,4,Friday,3,2023,Q1
Shopee,2,2023-03-04,27.0,14816.0,46.0,0,5,Saturday,3,2023,Q1
Shopee,2,2023-03-05,20.0,17151.0,25.0,0,6,Sunday,3,2023,Q1
Shopee,2,2023-03-06,15.0,6330.0,15.0,0,0,Monday,3,2023,Q1
Shopee,2,2023-03-07,15.0,7520.0,19.0,0,1,Tuesday,3,2023,Q1
Shopee,2,2023-03-08,0.0,0.0,0.0,1,2,Wednesday,3,2023,Q1
Shopee,2,2023-03-09,77.0,35619.0,90.0,0,3,Thursday,3,2023,Q1
Shopee,2,2023-03-10,25.0,13058.0,30.0,0,4,Friday,3,2023,Q1
Shopee,2,2023-03-11,3.0,1368.0,4.0,0,5,Saturday,3,2023,Q1
Shopee,2,2023-03-12,0.0,0.0,0.0,1,6,Sunday,3,2023,Q1
Shopee,2,2023-03-13,14.0,6948.0,15.0,0,0,Monday,3,2023,Q1
Shopee,2,2023-03-14,12.0,7820.0,16.0,0,1,Tuesday,3,2023,Q1
Shopee,2,2023-03-15,14.0,5967.0,14.0,0,2,Wednesday,3,2023,Q1
Shopee,2,2023-03-16,5.0,2860.0,7.0,0,3,Thursday,3,2023,Q1
Shopee,2,2023-03-17,22.0,12276.0,34.0,0,4,Friday,3,2023,Q1
Shopee,2,2023-03-18,22.0,13313.0,27.0,0,5,Saturday,3,2023,Q1
Shopee,2,2023-03-19,0.0,0.0,0.0,1,6,Sunday,3,2023,Q1
Shopee,2,2023-03-20,0.0,0.0,0.0,1,0,Monday,3,2023,Q1
Shopee,2,2023-03-21,0.0,0.0,0.0,1,1,Tuesday,3,2023,Q1
Shopee,2,2023-03-22,0.0,0.0,0.0,1,2,Wednesday,3,2023,Q1
Shopee,2,2023-03-23,0.0,0.0,0.0,1,3,Thursday,3,2023,Q1
Shopee,2,2023-03-24,0.0,0.0,0.0,1,4,Friday,3,2023,Q1
Shopee,2,2023-03-25,8.0,4258.0,11.0,0,5,Saturday,3,2023,Q1
Shopee,2,2023-03-26,0.0,0.0,0.0,1,6,Sunday,3,2023,Q1
Shopee,2,2023-03-27,3.0,3016.0,9.0,0,0,Monday,3,2023,Q1
Shopee,2,2023-03-28,25.0,20326.0,29.0,0,1,Tuesday,3,2023,Q1
Shopee,2,2023-03-29,21.0,13070.0,26.0,0,2,Wednesday,3,2023,Q1
Shopee,2,2023-03-30,0.0,0.0,0.0,1,3,Thursday,3,2023,Q1
Shopee,2,2023-03-31,0.0,0.0,0.0,1,4,Friday,3,2023,Q1
Shopee,2,2023-04-01,0.0,0.0,0.0,1,5,Saturday,4,2023,Q2
Shopee,2,2023-04-02,0.0,0.0,0.0,1,6,Sunday,4,2023,Q2
Shopee,2,2023-04-03,0.0,0.0,0.0,1,0,Monday,4,2023,Q2
Shopee,2,2023-04-04,0.0,0.0,0.0,1,1,Tuesday,4,2023,Q2
Shopee,2,2023-04-05,17.0,6497.0,19.0,0,2,Wednesday,4,2023,Q2
Shopee,2,2023-04-06,23.0,11885.0,31.0,0,3,Thursday,4,2023,Q2
Shopee,2,2023-04-07,18.0,8832.0,25.0,0,4,Friday,4,2023,Q2
Shopee,2,2023-04-08,34.0,16451.0,38.0,0,5,Saturday,4,2023,Q2
Shopee,2,2023-04-09,0.0,0.0,0.0,1,6,Sunday,4,2023,Q2
Shopee,2,2023-04-10,0.0,0.0,0.0,1,0,Monday,4,2023,Q2
Shopee,2,2023-04-11,0.0,0.0,0.0,1,1,Tuesday,4,2023,Q2
Shopee,2,2023-04-12,0.0,0.0,0.0,1,2,Wednesday,4,2023,Q2
Shopee,2,2023-04-13,0.0,0.0,0.0,1,3,Thursday,4,2023,Q2
Shopee,2,2023-04-14,0.0,0.0,0.0,1,4,Friday,4,2023,Q2
Shopee,2,2023-04-15,0.0,0.0,0.0,1,5,Saturday,4,2023,Q2
Shopee,2,2023-04-16,0.0,0.0,0.0,1,6,Sunday,4,2023,Q2
Shopee,2,2023-04-17,0.0,0.0,0.0,1,0,Monday,4,2023,Q2
Shopee,2,2023-04-18,0.0,0.0,0.0,1,1,Tuesday,4,2023,Q2
Shopee,2,2023-04-19,1.0,363.0,1.0,0,2,Wednesday,4,2023,Q2
Shopee,2,2023-04-20,35.0,19170.0,47.0,0,3,Thursday,4,2023,Q2
Shopee,2,2023-04-21,10.0,4557.0,11.0,0,4,Friday,4,2023,Q2
Shopee,2,2023-04-22,0.0,0.0,0.0,1,5,Saturday,4,2023,Q2
Shopee,2,2023-04-23,22.0,13683.0,28.0,0,6,Sunday,4,2023,Q2
Shopee,2,2023-04-24,25.0,13453.0,30.0,0,0,Monday,4,2023,Q2
Shopee,2,2023-04-25,0.0,0.0,0.0,1,1,Tuesday,4,2023,Q2
Shopee,2,2023-04-26,48.0,31928.0,61.0,0,2,Wednesday,4,2023,Q2
Shopee,2,2023-04-27,24.0,13086.0,32.0,0,3,Thursday,4,2023,Q2
Shopee,2,2023-04-28,22.0,9568.0,27.0,0,4,Friday,4,2023,Q2
Shopee,2,2023-04-29,11.0,7032.0,13.0,0,5,Saturday,4,2023,Q2
Shopee,2,2023-04-30,57.0,24840.0,73.0,0,6,Sunday,4,2023,Q2
Shopee,2,2023-05-01,22.0,12162.0,25.0,0,0,Monday,5,2023,Q2
Shopee,2,2023-05-02,19.0,9824.0,23.0,0,1,Tuesday,5,2023,Q2
Shopee,2,2023-05-03,21.0,13164.0,31.0,0,2,Wednesday,5,2023,Q2
Shopee,2,2023-05-04,21.0,13293.0,33.0,0,3,Thursday,5,2023,Q2
Shopee,2,2023-05-05,114.0,48180.0,148.0,0,4,Friday,5,2023,Q2
Shopee,2,2023-05-06,33.0,13151.0,38.0,0,5,Saturday,5,2023,Q2
Shopee,2,2023-05-07,18.0,7578.0,20.0,0,6,Sunday,5,2023,Q2
Shopee,2,2023-05-08,17.0,10530.0,28.0,0,0,Monday,5,2023,Q2
Shopee,2,2023-05-09,16.0,8405.0,21.0,0,1,Tuesday,5,2023,Q2
Shopee,2,2023-05-10,20.0,13056.0,31.0,0,2,Wednesday,5,2023,Q2
Shopee,2,2023-05-11,0.0,0.0,0.0,1,3,Thursday,5,2023,Q2
Shopee,2,2023-05-12,27.0,14029.0,38.0,0,4,Friday,5,2023,Q2
Shopee,2,2023-05-13,26.0,13986.0,31.0,0,5,Saturday,5,2023,Q2
Shopee,2,2023-05-14,19.0,8482.0,21.0,0,6,Sunday,5,2023,Q2
Shopee,2,2023-05-15,28.0,19176.0,39.0,0,0,Monday,5,2023,Q2
Shopee,2,2023-05-16,29.0,15023.0,36.0,0,1,Tuesday,5,2023,Q2
Shopee,2,2023-05-17,12.0,6961.0,16.0,0,2,Wednesday,5,2023,Q2
Shopee,2,2023-05-18,0.0,0.0,0.0,1,3,Thursday,5,2023,Q2
Shopee,2,2023-05-19,0.0,0.0,0.0,1,4,Friday,5,2023,Q2
Shopee,2,2023-05-20,0.0,0.0,0.0,1,5,Saturday,5,2023,Q2
Shopee,2,2023-05-21,0.0,0.0,0.0,1,6,Sunday,5,2023,Q2
Shopee,2,2023-05-22,0.0,0.0,0.0,1,0,Monday,5,2023,Q2
Shopee,2,2023-05-23,0.0,0.0,0.0,1,1,Tuesday,5,2023,Q2
Shopee,2,2023-05-24,0.0,0.0,0.0,1,2,Wednesday,5,2023,Q2
Shopee,2,2023-05-25,0.0,0.0,0.0,1,3,Thursday,5,2023,Q2
Shopee,2,2023-05-26,0.0,0.0,0.0,1,4,Friday,5,2023,Q2
Shopee,2,2023-05-27,0.0,0.0,0.0,1,5,Saturday,5,2023,Q2
Shopee,2,2023-05-28,19.0,11944.0,25.0,0,6,Sunday,5,2023,Q2
Shopee,2,2023-05-29,9.0,3536.0,10.0,0,0,Monday,5,2023,Q2
Shopee,2,2023-05-30,80.0,37765.0,105.0,0,1,Tuesday,5,2023,Q2
Shopee,2,2023-05-31,28.0,15643.0,40.0,0,2,Wednesday,5,2023,Q2
Shopee,2,2023-06-01,34.0,20929.0,53.0,0,3,Thursday,6,2023,Q2
Shopee,2,2023-06-02,20.0,9545.0,27.0,0,4,Friday,6,2023,Q2
Shopee,2,2023-06-03,31.0,14513.0,35.0,0,5,Saturday,6,2023,Q2
Shopee,2,2023-06-04,33.0,17632.0,40.0,0,6,Sunday,6,2023,Q2
Shopee,2,2023-06-05,22.0,10796.0,28.0,0,0,Monday,6,2023,Q2
Shopee,2,2023-06-06,181.0,77046.0,222.0,0,1,Tuesday,6,2023,Q2
Shopee,2,2023-06-07,24.0,14724.0,31.0,0,2,Wednesday,6,2023,Q2
Shopee,2,2023-06-08,18.0,7502.0,19.0,0,3,Thursday,6,2023,Q2
Shopee,2,2023-06-09,23.0,13536.0,34.0,0,4,Friday,6,2023,Q2
Shopee,2,2023-06-10,18.0,11258.0,25.0,0,5,Saturday,6,2023,Q2
Shopee,2,2023-06-11,28.0,14834.0,40.0,0,6,Sunday,6,2023,Q2
Shopee,2,2023-06-12,0.0,0.0,0.0,1,0,Monday,6,2023,Q2
Shopee,2,2023-06-13,0.0,0.0,0.0,1,1,Tuesday,6,2023,Q2
Shopee,2,2023-06-14,0.0,0.0,0.0,1,2,Wednesday,6,2023,Q2
Shopee,2,2023-06-15,0.0,0.0,0.0,1,3,Thursday,6,2023,Q2
Shopee,2,2023-06-16,0.0,0.0,0.0,1,4,Friday,6,2023,Q2
Shopee,2,2023-06-17,0.0,0.0,0.0,1,5,Saturday,6,2023,Q2
Shopee,2,2023-06-18,0.0,0.0,0.0,1,6,Sunday,6,2023,Q2
Shopee,2,2023-06-19,0.0,0.0,0.0,1,0,Monday,6,2023,Q2
Shopee,2,2023-06-20,0.0,0.0,0.0,1,1,Tuesday,6,2023,Q2
Shopee,2,2023-06-21,20.0,9369.0,26.0,0,2,Wednesday,6,2023,Q2
Shopee,2,2023-06-22,27.0,13857.0,33.0,0,3,Thursday,6,2023,Q2
Shopee,2,2023-06-23,32.0,15230.0,41.0,0,4,Friday,6,2023,Q2
Shopee,2,2023-06-24,19.0,9358.0,22.0,0,5,Saturday,6,2023,Q2
Shopee,2,2023-06-25,26.0,11642.0,33.0,0,6,Sunday,6,2023,Q2
Shopee,2,2023-06-26,37.0,17124.0,47.0,0,0,Monday,6,2023,Q2
Shopee,2,2023-06-27,23.0,17273.0,31.0,0,1,Tuesday,6,2023,Q2
Shopee,2,2023-06-28,0.0,0.0,0.0,1,2,Wednesday,6,2023,Q2
Shopee,2,2023-06-29,22.0,11911.0,26.0,0,3,Thursday,6,2023,Q2
Shopee,2,2023-06-30,26.0,13187.0,39.0,0,4,Friday,6,2023,Q2
Shopee,2,2023-07-01,0.0,0.0,0.0,1,5,Saturday,7,2023,Q3
Shopee,2,2023-07-02,0.0,0.0,0.0,1,6,Sunday,7,2023,Q3
Shopee,2,2023-07-03,5.0,2519.0,6.0,0,0,Monday,7,2023,Q3
Shopee,2,2023-07-04,24.0,15334.0,41.0,0,1,Tuesday,7,2023,Q3
Shopee,2,2023-07-05,19.0,7691.0,22.0,0,2,Wednesday,7,2023,Q3
Shopee,2,2023-07-06,0.0,0.0,0.0,1,3,Thursday,7,2023,Q3
Shopee,2,2023-07-07,0.0,0.0,0.0,1,4,Friday,7,2023,Q3
Shopee,2,2023-07-08,0.0,0.0,0.0,1,5,Saturday,7,2023,Q3
Shopee,2,2023-07-09,0.0,0.0,0.0,1,6,Sunday,7,2023,Q3
Shopee,2,2023-07-10,0.0,0.0,0.0,1,0,Monday,7,2023,Q3
Shopee,2,2023-07-11,0.0,0.0,0.0,1,1,Tuesday,7,2023,Q3
Shopee,2,2023-07-12,0.0,0.0,0.0,1,2,Wednesday,7,2023,Q3
Shopee,2,2023-07-13,0.0,0.0,0.0,1,3,Thursday,7,2023,Q3
Shopee,2,2023-07-14,0.0,0.0,0.0,1,4,Friday,7,2023,Q3
Shopee,2,2023-07-15,37.0,16743.0,45.0,0,5,Saturday,7,2023,Q3
Shopee,2,2023-07-16,0.0,0.0,0.0,1,6,Sunday,7,2023,Q3
Shopee,2,2023-07-17,0.0,0.0,0.0,1,0,Monday,7,2023,Q3
Shopee,2,2023-07-18,0.0,0.0,0.0,1,1,Tuesday,7,2023,Q3
Shopee,2,2023-07-19,0.0,0.0,0.0,1,2,Wednesday,7,2023,Q3
Shopee,2,2023-07-20,18.0,13093.0,29.0,0,3,Thursday,7,2023,Q3
Shopee,2,2023-07-21,17.0,8120.0,20.0,0,4,Friday,7,2023,Q3
Shopee,2,2023-07-22,99.0,44635.0,121.0,0,5,Saturday,7,2023,Q3
Shopee,2,2023-07-23,0.0,0.0,0.0,1,6,Sunday,7,2023,Q3
Shopee,2,2023-07-24,0.0,0.0,0.0,1,0,Monday,7,2023,Q3
Shopee,2,2023-07-25,0.0,0.0,0.0,1,1,Tuesday,7,2023,Q3
Shopee,2,2023-07-26,0.0,0.0,0.0,1,2,Wednesday,7,2023,Q3
Shopee,2,2023-07-27,0.0,0.0,0.0,1,3,Thursday,7,2023,Q3
Shopee,2,2023-07-28,28.0,15624.0,39.0,0,4,Friday,7,2023,Q3
Shopee,2,2023-07-29,15.0,8082.0,22.0,0,5,Saturday,7,2023,Q3
Shopee,2,2023-07-30,0.0,0.0,0.0,1,6,Sunday,7,2023,Q3
Shopee,2,2023-07-31,5.0,1588.0,5.0,0,0,Monday,7,2023,Q3
Shopee,2,2023-08-01,0.0,0.0,0.0,1,1,Tuesday,8,2023,Q3
Shopee,2,2023-08-02,3.0,1372.0,3.0,0,2,Wednesday,8,2023,Q3
Shopee,2,2023-08-03,26.0,13221.0,36.0,0,3,Thursday,8,2023,Q3
Shopee,2,2023-08-04,24.0,14409.0,29.0,0,4,Friday,8,2023,Q3
Shopee,2,2023-08-05,25.0,10482.0,27.0,0,5,Saturday,8,2023,Q3
Shopee,2,2023-08-06,19.0,6256.0,20.0,0,6,Sunday,8,2023,Q3
Shopee,2,2023-08-07,0.0,0.0,0.0,1,0,Monday,8,2023,Q3
Shopee,2,2023-08-08,48.0,19172.0,55.0,0,1,Tuesday,8,2023,Q3
Shopee,2,2023-08-09,0.0,0.0,0.0,1,2,Wednesday,8,2023,Q3
Shopee,2,2023-08-10,0.0,0.0,0.0,1,3,Thursday,8,2023,Q3
Shopee,2,2023-08-11,0.0,0.0,0.0,1,4,Friday,8,2023,Q3
Shopee,2,2023-08-12,0.0,0.0,0.0,1,5,Saturday,8,2023,Q3
Shopee,2,2023-08-13,0.0,0.0,0.0,1,6,Sunday,8,2023,Q3
Shopee,2,2023-08-14,0.0,0.0,0.0,1,0,Monday,8,2023,Q3
Shopee,2,2023-08-15,0.0,0.0,0.0,1,1,Tuesday,8,2023,Q3
Shopee,2,2023-08-16,22.0,15428.0,33.0,0,2,Wednesday,8,2023,Q3
Shopee,2,2023-08-17,4.0,2438.0,5.0,0,3,Thursday,8,2023,Q3
Shopee,2,2023-08-18,0.0,0.0,0.0,1,4,Friday,8,2023,Q3
Shopee,2,2023-08-19,0.0,0.0,0.0,1,5,Saturday,8,2023,Q3
Shopee,2,2023-08-20,0.0,0.0,0.0,1,6,Sunday,8,2023,Q3
Shopee,2,2023-08-21,0.0,0.0,0.0,1,0,Monday,8,2023,Q3
Shopee,2,2023-08-22,0.0,0.0,0.0,1,1,Tuesday,8,2023,Q3
Shopee,2,2023-08-23,0.0,0.0,0.0,1,2,Wednesday,8,2023,Q3
Shopee,2,2023-08-24,0.0,0.0,0.0,1,3,Thursday,8,2023,Q3
Shopee,2,2023-08-25,0.0,0.0,0.0,1,4,Friday,8,2023,Q3
Shopee,2,2023-08-26,0.0,0.0,0.0,1,5,Saturday,8,2023,Q3
Shopee,2,2023-08-27,0.0,0.0,0.0,1,6,Sunday,8,2023,Q3
Shopee,2,2023-08-28,20.0,8327.0,23.0,0,0,Monday,8,2023,Q3
Shopee,2,2023-08-29,24.0,12709.0,34.0,0,1,Tuesday,8,2023,Q3
Shopee,2,2023-08-30,41.0,20806.0,51.0,0,2,Wednesday,8,2023,Q3
Shopee,2,2023-08-31,0.0,0.0,0.0,1,3,Thursday,8,2023,Q3
Shopee,2,2023-09-01,24.0,13396.0,36.0,0,4,Friday,9,2023,Q3
Shopee,2,2023-09-02,0.0,0.0,0.0,1,5,Saturday,9,2023,Q3
Shopee,2,2023-09-03,0.0,0.0,0.0,1,6,Sunday,9,2023,Q3
Shopee,2,2023-09-04,0.0,0.0,0.0,1,0,Monday,9,2023,Q3
Shopee,2,2023-09-05,0.0,0.0,0.0,1,1,Tuesday,9,2023,Q3
Shopee,2,2023-09-06,0.0,0.0,0.0,1,2,Wednesday,9,2023,Q3
Shopee,2,2023-09-07,0.0,0.0,0.0,1,3,Thursday,9,2023,Q3
Shopee,2,2023-09-08,36.0,13202.0,37.0,0,4,Friday,9,2023,Q3
Shopee,2,2023-09-09,57.0,20412.0,66.0,0,5,Saturday,9,2023,Q3
Shopee,2,2023-09-10,0.0,0.0,0.0,1,6,Sunday,9,2023,Q3
Shopee,2,2023-09-11,0.0,0.0,0.0,1,0,Monday,9,2023,Q3
Shopee,2,2023-09-12,39.0,19966.0,51.0,0,1,Tuesday,9,2023,Q3
Shopee,2,2023-09-13,35.0,15576.0,41.0,0,2,Wednesday,9,2023,Q3
Shopee,2,2023-09-14,17.0,10229.0,24.0,0,3,Thursday,9,2023,Q3
Shopee,2,2023-09-15,0.0,0.0,0.0,1,4,Friday,9,2023,Q3
Shopee,2,2023-09-16,0.0,0.0,0.0,1,5,Saturday,9,2023,Q3
Shopee,2,2023-09-17,0.0,0.0,0.0,1,6,Sunday,9,2023,Q3
Shopee,2,2023-09-18,0.0,0.0,0.0,1,0,Monday,9,2023,Q3
Shopee,2,2023-09-19,0.0,0.0,0.0,1,1,Tuesday,9,2023,Q3
Shopee,2,2023-09-20,0.0,0.0,0.0,1,2,Wednesday,9,2023,Q3
Shopee,2,2023-09-21,0.0,0.0,0.0,1,3,Thursday,9,2023,Q3
Shopee,2,2023-09-22,0.0,0.0,0.0,1,4,Friday,9,2023,Q3
Shopee,2,2023-09-23,0.0,0.0,0.0,1,5,Saturday,9,2023,Q3
Shopee,2,2023-09-24,0.0,0.0,0.0,1,6,Sunday,9,2023,Q3
Shopee,2,2023-09-25,0.0,0.0,0.0,1,0,Monday,9,2023,Q3
Shopee,2,2023-09-26,32.0,16929.0,38.0,0,1,Tuesday,9,2023,Q3
Shopee,2,2023-09-27,27.0,14062.0,36.0,0,2,Wednesday,9,2023,Q3
Shopee,2,2023-09-28,29.0,10590.0,31.0,0,3,Thursday,9,2023,Q3
Shopee,2,2023-09-29,23.0,7930.0,28.0,0,4,Friday,9,2023,Q3
Shopee,2,2023-09-30,78.0,32360.0,97.0,0,5,Saturday,9,2023,Q3
Shopee,2,2023-10-01,34.0,16992.0,49.0,0,6,Sunday,10,2023,Q4
Shopee,2,2023-10-02,0.0,0.0,0.0,1,0,Monday,10,2023,Q4
Shopee,2,2023-10-03,32.0,12012.0,35.0,0,1,Tuesday,10,2023,Q4
Shopee,2,2023-10-04,3.0,1372.0,3.0,0,2,Wednesday,10,2023,Q4
Shopee,2,2023-10-05,35.0,15364.0,39.0,0,3,Thursday,10,2023,Q4
Shopee,2,2023-10-06,11.0,5129.0,12.0,0,4,Friday,10,2023,Q4
Shopee,2,2023-10-07,0.0,0.0,0.0,1,5,Saturday,10,2023,Q4
Shopee,2,2023-10-08,0.0,0.0,0.0,1,6,Sunday,10,2023,Q4
Shopee,2,2023-10-09,0.0,0.0,0.0,1,0,Monday,10,2023,Q4
Shopee,2,2023-10-10,95.0,40403.0,118.0,0,1,Tuesday,10,2023,Q4
Shopee,2,2023-10-11,0.0,0.0,0.0,1,2,Wednesday,10,2023,Q4
Shopee,2,2023-10-12,0.0,0.0,0.0,1,3,Thursday,10,2023,Q4
Shopee,2,2023-10-13,0.0,0.0,0.0,1,4,Friday,10,2023,Q4
Shopee,2,2023-10-14,0.0,0.0,0.0,1,5,Saturday,10,2023,Q4
Shopee,2,2023-10-15,14.0,6891.0,19.0,0,6,Sunday,10,2023,Q4
Shopee,2,2023-10-16,32.0,18173.0,42.0,0,0,Monday,10,2023,Q4
Shopee,2,2023-10-17,0.0,0.0,0.0,1,1,Tuesday,10,2023,Q4
Shopee,2,2023-10-18,0.0,0.0,0.0,1,2,Wednesday,10,2023,Q4
Shopee,2,2023-10-19,27.0,12761.0,33.0,0,3,Thursday,10,2023,Q4
Shopee,2,2023-10-20,15.0,8303.0,18.0,0,4,Friday,10,2023,Q4
Shopee,2,2023-10-21,16.0,7544.0,19.0,0,5,Saturday,10,2023,Q4
Shopee,2,2023-10-22,24.0,14486.0,31.0,0,6,Sunday,10,2023,Q4
Shopee,2,2023-10-23,20.0,10925.0,23.0,0,0,Monday,10,2023,Q4
Shopee,2,2023-10-24,6.0,2725.0,8.0,0,1,Tuesday,10,2023,Q4
Shopee,2,2023-10-25,0.0,0.0,0.0,1,2,Wednesday,10,2023,Q4
Shopee,2,2023-10-26,0.0,0.0,0.0,1,3,Thursday,10,2023,Q4
Shopee,2,2023-10-27,10.0,4916.0,12.0,0,4,Friday,10,2023,Q4
