ds,daily_items_sold,daily_gross_revenue,avg_discount_rate_daily,is_mega_sale_day,is_payday,platform_name,scaled_discount_rate,is_weekend,lag_1_items_sold,lag_7_items_sold,lag_14_items_sold,lag_30_items_sold,lag_60_items_sold,rolling_7_items_sold,rolling_14_items_sold,daily_revenue_growth_smoothed,daily_growth_rate,scaled_discount_on_event,fourier_month_fourier_1,fourier_month_fourier_2,fourier_month_fourier_3,fourier_month_fourier_4,fourier_month_fourier_5,fourier_month_fourier_6,fourier_month_fourier_7,fourier_month_fourier_8
2020-10-12,0.0,0.0,0.0,0,0,Shopee,0.0,0,1.0,1.0,0.0,0.0,0.0,1.7142857142857142,0.9285714285714286,0.08333333333333333,-1.0,0.0,-0.9996684675143132,0.025747913654987745,-0.051478754770344914,-0.9986740898848306,0.9970175264485267,-0.07717546212664658,0.10282099713735718,0.9946998756145894
2020-10-13,1.0,230.0,0.0,0,0,Shopee,0.0,0,0.0,2.0,0.0,0.0,0.0,1.5714285714285714,0.9285714285714286,-0.1,0.0,0.0,-0.9732643737003827,0.22968774213179508,-0.44709379298511304,-0.894487082228796,0.7678804460366004,-0.6405931786981747,0.7998392447397182,0.6002142805483698
2020-10-14,1.0,230.0,0.0,0,0,Shopee,0.0,0,1.0,2.0,0.0,0.0,0.0,1.4285714285714286,1.0,-0.1,0.0,0.0,-0.9057022630804715,0.42391439070986053,-0.7678804460365998,-0.6405931786981754,0.2546711202412301,-0.9670277247913199,0.9837979515735165,-0.17928075881073494
2020-10-15,0.0,0.0,0.0,0,0,Shopee,0.0,0,1.0,5.0,0.0,0.0,0.0,1.2857142857142858,1.0714285714285714,-0.6,-1.0,0.0,-0.7998392447397193,0.6002142805483683,-0.9601498736716019,-0.2794856348516092,-0.3527520865490943,-0.9357168190404939,0.5366961939916001,-0.8437755598231859
2020-10-16,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0714285714285714,-0.5,0.0,0.0,-0.6601521206712321,0.7511319308705195,-0.9917226741361016,0.12839835514655004,-0.8296770135526181,-0.5582437220268659,-0.254671120241227,-0.9670277247913208
2020-10-17,2.0,460.0,0.0,0,0,Shopee,0.0,1,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,1.0714285714285714,-0.5,0.0,0.0,-0.4925480679538645,0.8702852410301551,-0.8573146280763324,0.5147928015098305,-0.999668467514313,0.02574791365498992,-0.8826787983255472,-0.4699767430273205
2020-10-18,0.0,0.0,0.0,0,0,Shopee,0.0,1,2.0,1.0,1.0,0.0,0.0,0.7142857142857143,1.2142857142857142,-0.75,-1.0,0.0,-0.30411483232751774,0.9526353808033826,-0.5794210982045634,0.8150283375168116,-0.7998392447397212,0.6002142805483658,-0.944489228783661,0.3285423819108354
2020-10-19,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,1.0,1.0,0.0,0.5714285714285714,1.1428571428571428,-0.6666666666666666,0.0,0.0,-0.1028209971373608,0.9946998756145891,-0.2045520661262016,0.9788556850953577,-0.3041148323275182,0.9526353808033825,-0.400453905651268,0.9163169044870041
2020-10-20,1.0,230.0,0.0,0,0,Shopee,0.0,0,0.0,1.0,2.0,0.0,0.0,0.5714285714285714,1.0714285714285714,-0.6666666666666666,0.0,0.0,0.10282099713736031,0.9946998756145891,0.20455206612620064,0.9788556850953579,0.3041148323275168,0.952635380803383,0.40045390565126615,0.9163169044870049
2020-10-21,0.0,0.0,0.0,0,0,Shopee,0.0,0,1.0,1.0,2.0,0.0,0.0,0.5714285714285714,1.0,-1.0,-1.0,0.0,0.30411483232751724,0.9526353808033827,0.5794210982045626,0.8150283375168121,0.7998392447397182,0.6002142805483698,0.9444892287836604,0.32854238191083723
2020-10-22,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,5.0,0.0,0.0,0.42857142857142855,0.8571428571428571,-1.0,0.0,0.0,0.4925480679538641,0.8702852410301554,0.857314628076332,0.5147928015098313,0.9996684675143132,0.02574791365498784,0.8826787983255481,-0.4699767430273188
2020-10-23,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,-1.0,0.0,0.0,0.6601521206712317,0.7511319308705199,0.9917226741361015,0.128398355146551,0.8296770135526189,-0.5582437220268647,0.2546711202412289,-0.9670277247913203
