ds,daily_items_sold,daily_gross_revenue,avg_discount_rate_daily,is_mega_sale_day,is_payday,platform_name,scaled_discount_rate,is_weekend,lag_1_items_sold,lag_7_items_sold,lag_14_items_sold,lag_30_items_sold,lag_60_items_sold,rolling_7_items_sold,rolling_14_items_sold,daily_revenue_growth_smoothed,daily_growth_rate,scaled_discount_on_event,fourier_month_fourier_1,fourier_month_fourier_2,fourier_month_fourier_3,fourier_month_fourier_4,fourier_month_fourier_5,fourier_month_fourier_6,fourier_month_fourier_7,fourier_month_fourier_8
2022-10-05,1.0,350.0,0.0,0,0,Lazada,0.0,0,0.0,0.0,0.0,51.0,35.0,6.714285714285714,8.357142857142858,-1.0,0.0,0.0,0.2546711202412336,-0.967027724791319,-0.49254806795387324,0.8702852410301503,0.6979441547663747,-0.7161521883143629,-0.8573146280763427,0.5147928015098133
2022-10-06,0.0,0.0,0.0,0,0,Lazada,0.0,0,1.0,47.0,0.0,24.0,6.0,6.857142857142857,8.428571428571429,-1.0,-1.0,0.0,0.0514787547703495,-0.9986740898848303,-0.10282099713736631,0.9946998756145884,0.15389057670409867,-0.9880878960910714,-0.20455206612621246,0.9788556850953554
2022-10-07,0.0,0.0,0.0,0,0,Lazada,0.0,0,0.0,0.0,35.0,84.0,52.0,0.14285714285714285,7.642857142857143,-1.0,0.0,0.0,-0.15389057670406092,-0.9880878960910773,0.30411483232751624,0.9526353808033831,-0.4470937929850861,-0.8944870822288095,0.5794210982045608,0.8150283375168134
2022-10-08,0.0,0.0,0.0,0,0,Lazada,0.0,1,0.0,0.0,24.0,57.0,0.0,0.14285714285714285,5.142857142857143,-1.0,0.0,0.0,-0.3527520865490959,-0.9357168190404932,0.6601521206712335,0.7511319308705183,-0.8826787983255358,-0.46997674302734194,0.9917226741361022,0.12839835514654616
2022-10-09,1.0,350.0,0.0,0,0,Lazada,0.0,1,0.0,0.0,47.0,26.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,-0.5366961939916033,-0.8437755598231839,0.9057022630804743,0.4239143907098547,-0.9917226741361039,0.12839835514653256,0.7678804460365916,-0.6405931786981853
2022-10-10,0.0,0.0,0.0,0,0,Lazada,0.0,0,6.0,0.0,0.0,0.0,34.0,1.0,0.5714285714285714,1.8985714285714304,-1.0,0.0,-0.6979441547663271,-0.7161521883144094,0.9996684675143119,0.025747913655034618,-0.7338853664322075,0.6792733388972841,0.05147875477043856,-0.9986740898848258
2022-10-11,2.0,660.0,0.0,0,0,Lazada,0.0,0,0.0,0.0,0.0,0.0,28.0,1.0,0.5714285714285714,1.8985714285714304,0.0,0.0,-0.829677013552623,-0.5582437220268586,0.9263239682514893,-0.37672789363519893,-0.20455206612626234,0.978855685095345,-0.697944154766365,-0.7161521883143724
2022-10-12,0.0,0.0,0.0,0,0,Lazada,0.0,0,62.0,0.0,0.0,0.0,35.0,10.142857142857142,5.142857142857143,7.600800865800866,-1.0,0.0,-0.9263239682514985,-0.3767278936351762,0.6979441547663299,-0.7161521883144066,0.40045390565121464,0.9163169044870274,-0.9996684675143122,0.02574791365502679
2022-10-13,0.0,0.0,0.0,0,0,Lazada,0.0,0,36.0,1.0,0.0,0.0,31.0,15.285714285714286,7.642857142857143,5.880640692640693,-1.0,0.0,-0.9837979515735134,-0.17928075881075217,0.35275208654912615,-0.9357168190404818,0.8573146280763064,0.5147928015098738,-0.6601521206712821,0.7511319308704756
2022-10-14,0.0,0.0,0.0,0,0,Lazada,0.0,0,29.0,0.0,0.0,0.0,40.0,18.428571428571427,9.714285714285714,6.151515151515152,-1.0,0.0,-0.9996684675143135,0.025747913654973878,-0.05147875477031721,-0.998674089884832,0.99701752644853,-0.07717546212660244,0.10282099713730199,0.994699875614595
2022-10-15,0.0,0.0,0.0,0,0,Lazada,0.0,1,17.0,62.0,0.0,11.0,18.0,20.571428571428573,10.928571428571429,-1.0,-1.0,0.0,-0.9732643737003789,0.22968774213181095,-0.44709379298514224,-0.8944870822287814,0.7678804460366242,-0.6405931786981461,0.7998392447397574,0.6002142805483176
2022-10-16,0.0,0.0,0.0,0,0,Lazada,0.0,1,0.0,36.0,0.0,24.0,0.0,11.714285714285714,10.928571428571429,-1.0,0.0,0.0,-0.905702263080476,0.42391439070985115,-0.7678804460365866,-0.6405931786981913,0.2546711202412592,-0.9670277247913123,0.9837979515735239,-0.17928075881069433
2022-10-17,1.0,350.0,0.0,0,0,Lazada,0.0,0,41.0,29.0,6.0,0.0,91.0,12.428571428571429,13.785714285714286,-0.99090318388564,-0.975609756097561,0.0,-0.7998392447397245,0.6002142805483615,-0.9601498736715971,-0.27948563485162564,-0.35275208654907114,-0.9357168190405025,0.5366961939916289,-0.8437755598231675
2022-10-18,14.0,4752.45,0.0,0,0,Lazada,0.0,0,27.0,17.0,2.0,0.0,11.0,12.285714285714286,15.357142857142858,5.399594750050545,-0.4814814814814815,0.0,-0.6601521206712365,0.7511319308705157,-0.9917226741361032,0.12839835514653838,-0.8296770135526083,-0.5582437220268806,-0.25467112024120425,-0.9670277247913268
